target_id	length	eff_length	est_counts	tpm
ENSDART00000171681.2	60	21.3778	0	0
ENSDART00000165172.2	63	22.12	0	0
ENSDART00000170440.2	46	16.4138	0	0
ENSDART00000168126.2	57	22	0	0
ENSDART00000182863.1	63	22.12	0	0
ENSDART00000166020.2	66	22.9455	0	0
ENSDART00000190775.1	66	22.9455	0	0
ENSDART00000167303.2	63	22.12	0	0
ENSDART00000157393.2	52	21.3226	0	0
ENSDART00000166828.2	63	22.12	0	0
ENSDART00000159011.2	63	22.12	0	0
ENSDART00000190235.1	66	22.9455	0	0
ENSDART00000190038.1	399	144.205	5.65676	3.46025
ENSDART00000164894.2	66	22.9455	0	0
ENSDART00000170926.2	63	22.12	0	0
ENSDART00000166210.2	60	21.3778	0	0
ENSDART00000170448.2	57	22	0	0
ENSDART00000171447.2	49	18.3226	0	0
ENSDART00000164734.2	55	22.3824	0	0
ENSDART00000167581.2	57	22	0	0
ENSDART00000185656.1	66	22.9455	0	0
ENSDART00000186087.1	63	22.12	0	0
ENSDART00000168960.2	63	22.12	0	0
ENSDART00000161571.2	57	22	0	0
ENSDART00000161136.2	63	22.12	0	0
ENSDART00000161763.2	63	22.12	0	0
ENSDART00000170691.2	63	22.12	0	0
ENSDART00000191731.1	63	22.12	0	0
ENSDART00000113547.3	903	643.596	0	0
ENSDART00000159055.2	66	22.9455	0	0
ENSDART00000158148.2	63	22.12	0	0
ENSDART00000167576.2	63	22.12	0	0
ENSDART00000162921.2	60	21.3778	0	0
ENSDART00000182846.1	63	22.12	0	0
ENSDART00000191760.1	63	22.12	0	0
ENSDART00000162352.2	60	21.3778	0	0
ENSDART00000166454.2	57	22	0	0
ENSDART00000180943.1	63	22.12	0	0
ENSDART00000172223.2	56	21.5676	0	0
ENSDART00000166061.2	45	17.1923	0	0
ENSDART00000171126.2	60	21.3778	0	0
ENSDART00000183757.1	63	22.12	0	0
ENSDART00000159092.2	63	22.12	0	0
ENSDART00000180403.1	63	22.12	0	0
ENSDART00000192804.1	63	22.12	0	0
ENSDART00000167932.2	60	21.3778	0	0
ENSDART00000190928.1	66	22.9455	0	0
ENSDART00000158609.2	60	21.3778	0	0
ENSDART00000192441.1	63	22.12	0	0
ENSDART00000187002.1	896	636.596	0	0
ENSDART00000170206.2	61	21.4681	0	0
ENSDART00000159979.2	60	21.3778	0	0
ENSDART00000193507.1	66	22.9455	0	0
ENSDART00000159473.2	63	22.12	0	0
ENSDART00000166370.2	63	22.12	0	0
ENSDART00000181827.1	63	22.12	0	0
ENSDART00000164120.2	63	22.12	0	0
ENSDART00000168385.2	60	21.3778	0	0
ENSDART00000170860.2	63	22.12	0	0
ENSDART00000160505.2	60	21.3778	0	0
ENSDART00000191315.1	976	716.527	2.59186	0.31908
ENSDART00000158978.2	907	647.596	13.7443	1.87213
ENSDART00000159628.2	63	22.12	0	0
ENSDART00000171914.2	63	22.12	0	0
ENSDART00000190142.1	66	22.9455	0	0
ENSDART00000163969.2	49	18.3226	0	0
ENSDART00000161690.2	63	22.12	0	0
ENSDART00000186687.1	63	22.12	0	0
ENSDART00000161734.2	64	23.12	0	0
ENSDART00000160963.2	63	22.12	0	0
ENSDART00000186681.1	66	22.9455	0	0
ENSDART00000164889.2	63	22.12	0	0
ENSDART00000160161.2	46	16.4138	0	0
ENSDART00000162964.2	49	18.3226	0	0
ENSDART00000131829.2	803	543.688	178.198	28.9117
ENSDART00000144883.3	780	520.716	455.387	77.1437
ENSDART00000156963.2	2986	2726.53	9.02834	0.292091
ENSDART00000161066.2	1110	850.527	0	0
ENSDART00000137179.2	1872	1612.53	1684.49	92.1473
ENSDART00000100744.4	2099	1839.53	257	12.3239
ENSDART00000160393.2	1044	784.527	0	0
ENSDART00000167980.2	834	574.659	619.854	95.1479
ENSDART00000067621.6	4363	4103.53	556.221	11.9567
ENSDART00000165084.2	5190	4930.53	10.1706	0.181958
ENSDART00000162322.2	873	613.629	90.4622	13.0041
ENSDART00000190378.1	609	350.128	0	0
ENSDART00000144327.3	1479	1219.53	116.746	8.44443
ENSDART00000173911.2	412	156.197	0	0
ENSDART00000178732.2	2977	2717.53	0	0
ENSDART00000164747.2	1359	1099.53	0	0
ENSDART00000162001.2	500	241.817	0.5	0.182391
ENSDART00000103397.6	1933	1673.53	368.786	19.4385
ENSDART00000113661.4	4484	4224.53	0	0
ENSDART00000052422.3	1265	1005.53	62.9602	5.52323
ENSDART00000047912.9	1997	1737.53	470.525	23.8875
ENSDART00000154987.3	8955	8695.53	134.104	1.3604
ENSDART00000108999.4	2067	1807.53	0	0
ENSDART00000080347.6	1924	1664.53	151.365	8.02146
ENSDART00000123238.3	2118	1858.53	0	0
ENSDART00000137120.2	456	198.449	56.4201	25.0787
ENSDART00000049291.5	2868	2608.53	884.302	29.9038
ENSDART00000147621.2	757	497.768	319.535	56.6255
ENSDART00000156885.2	7386	7126.53	590.745	7.31211
ENSDART00000157087.2	665	405.975	7.77745	1.68989
ENSDART00000176637.2	3999	3739.53	0	0
ENSDART00000159554.2	1007	747.527	0	0
ENSDART00000192041.1	525	266.577	0	0
ENSDART00000184520.1	837	577.659	0	0
ENSDART00000024330.9	3903	3643.53	114.443	2.77068
ENSDART00000173945.2	452	194.664	1.97754	0.896107
ENSDART00000172251.2	1479	1219.53	0	0
ENSDART00000155746.3	2001	1741.53	1619.07	82.0078
ENSDART00000154158.2	1350	1090.53	3481.77	281.633
ENSDART00000180571.1	1908	1648.53	0	0
ENSDART00000189685.1	622	363.054	0	0
ENSDART00000135009.2	659	399.975	0	0
ENSDART00000139795.2	1951	1691.53	354.822	18.5034
ENSDART00000190366.1	1293	1033.53	0	0
ENSDART00000136751.2	726	466.793	0	0
ENSDART00000146364.3	4345	4085.53	0.712327	0.0153798
ENSDART00000175207.2	5260	5000.53	0	0
ENSDART00000140924.2	1187	927.527	45.3437	4.31232
ENSDART00000066782.7	1940	1680.53	66.3228	3.48127
ENSDART00000163816.2	2323	2063.53	0	0
ENSDART00000163956.2	2431	2171.53	0	0
ENSDART00000129910.3	980	720.527	229.68	28.1186
ENSDART00000139974.2	835	575.659	18.2073	2.78998
ENSDART00000030773.5	5649	5389.53	2540.87	41.5864
ENSDART00000171701.2	2346	2086.53	0	0
ENSDART00000097522.5	1492	1232.53	24.563	1.75795
ENSDART00000127483.4	5851	5591.53	57.7823	0.911559
ENSDART00000183613.1	846	586.629	0	0
ENSDART00000142998.4	12194	11934.5	23.6594	0.174872
ENSDART00000182436.1	120	35.0574	0	0
ENSDART00000159675.3	1533	1273.53	0	0
ENSDART00000156526.3	3267	3007.53	18.6148	0.545972
ENSDART00000113185.4	3130	2870.53	82.1192	2.5235
ENSDART00000148548.3	1617	1357.53	33.2285	2.15915
ENSDART00000171123.2	1156	896.527	43.9525	4.32455
ENSDART00000148879.2	651	391.996	14.7929	3.32884
ENSDART00000145410.2	2756	2496.53	5	0.176666
ENSDART00000149204.3	1221	961.527	0	0
ENSDART00000153303.2	280	55.1218	0	0
ENSDART00000149732.4	871	611.629	0	0
ENSDART00000153121.2	368	116.118	0	0
ENSDART00000090171.4	4438	4178.53	2152.22	45.4344
ENSDART00000132028.3	1779	1519.53	54	3.13477
ENSDART00000057257.5	816	556.688	0	0
ENSDART00000057697.6	1756	1496.53	0	0
ENSDART00000164426.2	1045	785.527	0	0
ENSDART00000017850.9	1583	1323.53	66.5914	4.43819
ENSDART00000161797.3	1006	746.527	0	0
ENSDART00000173668.2	888	628.629	0	0
ENSDART00000173934.2	1118	858.527	0	0
ENSDART00000124091.3	653	393.996	22.9896	5.14707
ENSDART00000163388.2	199	33.6501	0	0
ENSDART00000146315.3	2622	2362.53	318.282	11.8838
ENSDART00000021121.8	1181	921.527	96.8264	9.26843
ENSDART00000183937.1	893	633.596	0	0
ENSDART00000111512.4	6213	5953.53	33	0.488945
ENSDART00000172678.2	1110	850.527	5.44648	0.56487
ENSDART00000151899.2	2789	2529.53	293.753	10.2439
ENSDART00000152066.2	838	578.659	0	0
ENSDART00000041577.8	5802	5542.53	153.242	2.43889
ENSDART00000166519.2	588	329.252	5.68568	1.52326
ENSDART00000147618.2	808	548.688	0	0
ENSDART00000142716.2	673	413.954	0	0
ENSDART00000007053.9	2128	1868.53	335.775	15.8515
ENSDART00000126984.3	954	694.527	0	0
ENSDART00000124920.4	6674	6414.53	10.962	0.150746
ENSDART00000162639.3	1596	1336.53	0.5	0.0329999
ENSDART00000186786.1	7484	7224.53	146.422	1.78779
ENSDART00000147034.2	2816	2556.53	8.76551	0.302445
ENSDART00000021092.9	2140	1880.53	464.419	21.7847
ENSDART00000101204.4	3078	2818.53	136.593	4.27491
ENSDART00000167332.2	675	415.954	2	0.424136
ENSDART00000168861.2	670	410.954	0	0
ENSDART00000143325.2	2207	1947.53	201.842	9.14214
ENSDART00000076696.6	2396	2136.53	7.73965	0.319546
ENSDART00000140081.2	6779	6519.53	189.189	2.55976
ENSDART00000164542.2	1924	1664.53	0	0
ENSDART00000138182.3	6809	6549.53	270.897	3.6485
ENSDART00000076687.4	2125	1865.53	0	0
ENSDART00000136342.3	1210	950.527	6.95871	0.64578
ENSDART00000154863.2	501	242.804	36.0031	13.0799
ENSDART00000055611.7	981	721.527	765.821	93.6257
ENSDART00000173471.2	785	525.716	0	0
ENSDART00000173809.2	2802	2542.53	17	0.589798
ENSDART00000052906.6	6837	6577.53	0	0
ENSDART00000183048.1	4342	4082.53	0	0
ENSDART00000181577.1	4441	4181.53	0	0
ENSDART00000170597.2	4489	4229.53	271.986	5.67251
ENSDART00000172709.2	4638	4378.53	259.865	5.23528
ENSDART00000170143.2	2477	2217.53	0	0
ENSDART00000164348.2	2415	2155.53	1.77653	0.072701
ENSDART00000191414.1	2905	2645.53	0	0
ENSDART00000187058.1	2836	2576.53	0	0
ENSDART00000054843.7	1769	1509.53	85.8044	5.01405
ENSDART00000138630.3	1726	1466.53	20.1138	1.20983
ENSDART00000179964.1	1230	970.527	0	0
ENSDART00000154333.2	2818	2558.53	936.431	32.2854
ENSDART00000155267.2	3419	3159.53	9.78362	0.273148
ENSDART00000106488.2	3307	3047.53	16.748	0.484771
ENSDART00000140035.2	645	385.996	4.35726	0.995752
ENSDART00000005901.9	3370	3110.53	12.6979	0.360097
ENSDART00000128182.3	1190	930.527	1.86814	0.177093
ENSDART00000133077.2	909	649.596	0	0
ENSDART00000052086.6	1854	1594.53	0.884253	0.0489176
ENSDART00000124471.3	2628	2368.53	153.029	5.69924
ENSDART00000088624.5	4258	3998.53	81.8138	1.80487
ENSDART00000099647.6	1811	1551.53	0	0
ENSDART00000138443.3	1328	1068.53	0	0
ENSDART00000139813.2	1906	1646.53	166.593	8.92499
ENSDART00000111699.5	1883	1623.53	180.292	9.79574
ENSDART00000152246.2	7961	7701.53	329.28	3.77146
ENSDART00000064968.5	2173	1913.53	721.893	33.2781
ENSDART00000151672.3	4652	4392.53	11	0.220901
ENSDART00000138049.2	768	508.742	0	0
ENSDART00000026516.7	1344	1084.53	132.622	10.7869
ENSDART00000150852.2	538	279.492	2.74032	0.864872
ENSDART00000150594.2	445	187.923	0	0
ENSDART00000150812.2	910	650.596	0	0
ENSDART00000128743.3	2732	2472.53	815.065	29.0785
ENSDART00000189645.1	750	490.768	0	0
ENSDART00000165510.2	996	736.527	0.00642486	0.000769477
ENSDART00000121859.3	5077	4817.53	1284.84	23.5258
ENSDART00000190959.1	992	732.527	2.21589	0.266836
ENSDART00000142069.3	613	354.128	185.514	46.2099
ENSDART00000043933.5	608	349.128	1658.41	419.013
ENSDART00000148516.2	3022	2762.53	168.751	5.38841
ENSDART00000169072.2	8455	8195.53	682.682	7.34787
ENSDART00000147947.2	8535	8275.53	783.848	8.35519
ENSDART00000057464.7	1888	1628.53	7	0.379161
ENSDART00000176133.2	2022	1762.53	0	0
ENSDART00000172882.2	2142	1882.53	14	0.656005
ENSDART00000163138.2	1127	867.527	64.073	6.51497
ENSDART00000129570.3	734	474.768	0	0
ENSDART00000170007.2	915	655.562	0	0
ENSDART00000075782.7	3025	2765.53	1152.82	36.7708
ENSDART00000060594.6	2004	1744.53	307.057	15.5261
ENSDART00000097540.5	912	652.562	0	0
ENSDART00000154409.2	2086	1826.53	18.9578	0.91555
ENSDART00000140999.3	699	439.91	0	0
ENSDART00000067423.5	1542	1282.53	18	1.23802
ENSDART00000122735.3	4404	4144.53	89.5612	1.90619
ENSDART00000150875.2	563	304.415	0	0
ENSDART00000086885.5	1685	1425.53	150.495	9.31248
ENSDART00000156364.2	630	371.016	0	0
ENSDART00000155698.2	2582	2322.53	377.518	14.3383
ENSDART00000163680.2	986	726.527	150.536	18.2772
ENSDART00000167613.2	3182	2922.53	1160.11	35.0156
ENSDART00000162628.2	643	383.996	0	0
ENSDART00000190025.1	1699	1439.53	29.2654	1.79331
ENSDART00000159216.2	688	428.954	0	0
ENSDART00000098806.5	2844	2584.53	66.3335	2.26398
ENSDART00000160071.2	840	580.629	86	13.0653
ENSDART00000143398.2	738	478.768	1.33483	0.245935
ENSDART00000133392.3	555	296.462	0	0
ENSDART00000141476.4	1773	1513.53	5.4866	0.319767
ENSDART00000138301.2	713	453.864	0	0
ENSDART00000136016.2	1935	1675.53	613.264	32.2862
ENSDART00000111052.4	2617	2357.53	0.113244	0.00423719
ENSDART00000109990.4	4314	4054.53	228.25	4.96582
ENSDART00000186706.1	1586	1326.53	0	0
ENSDART00000169589.3	1361	1101.53	0	0
ENSDART00000136672.3	1213	953.527	107.667	9.96027
ENSDART00000112735.4	414	158.123	14.0872	7.85868
ENSDART00000153006.2	3813	3553.53	12.5163	0.310696
ENSDART00000191797.1	2340	2080.53	0	0
ENSDART00000099479.5	1809	1549.53	30.9573	1.76232
ENSDART00000063138.6	1414	1154.53	292	22.31
ENSDART00000140321.2	936	676.562	0	0
ENSDART00000129676.3	1118	858.527	36.7976	3.78082
ENSDART00000079210.5	1899	1639.53	365.567	19.6684
ENSDART00000163411.2	1222	962.527	1.64535	0.150787
ENSDART00000004476.9	1286	1026.53	0	0
ENSDART00000144897.4	4802	4542.53	0.326257	0.00633553
ENSDART00000172119.2	3649	3389.53	1946.75	50.6629
ENSDART00000144516.3	2647	2387.53	0	0
ENSDART00000133277.3	1898	1638.53	1	0.0538353
ENSDART00000131410.3	593	334.218	5.7166	1.50879
ENSDART00000078466.6	3411	3151.53	183.894	5.14716
ENSDART00000143981.2	539	280.492	0	0
ENSDART00000174580.2	3483	3223.53	0	0
ENSDART00000187409.1	3133	2873.53	0	0
ENSDART00000182247.1	3785	3525.53	4.4341	0.110943
ENSDART00000153512.2	1764	1504.53	5.2647	0.30867
ENSDART00000184299.1	3681	3421.53	0	0
ENSDART00000153168.2	2157	1897.53	21.4664	0.997911
ENSDART00000045186.6	1658	1398.53	7.2169e-06	4.55198e-07
ENSDART00000147917.3	1782	1522.53	151.384	8.77072
ENSDART00000061577.6	1699	1439.53	30.429	1.86461
ENSDART00000179893.1	1204	944.527	0	0
ENSDART00000122279.3	636	377.016	16.8907	3.95193
ENSDART00000193421.1	1288	1028.53	2.58534	0.221729
ENSDART00000139924.4	3323	3063.53	0	0
ENSDART00000183848.1	4295	4035.53	0	0
ENSDART00000138837.2	817	557.688	0	0
ENSDART00000079691.5	4246	3986.53	196.285	4.34323
ENSDART00000147470.2	580	321.269	2.15721	0.592303
ENSDART00000135049.3	3232	2972.53	0	0
ENSDART00000154540.2	5764	5504.53	0	0
ENSDART00000180384.1	6294	6034.53	0	0
ENSDART00000175024.2	6007	5747.53	0	0
ENSDART00000184486.1	6281	6021.53	0	0
ENSDART00000156372.3	1410	1150.53	0	0
ENSDART00000020044.9	1460	1200.53	13.9173	1.02259
ENSDART00000101292.4	783	523.716	154	25.9385
ENSDART00000065139.5	1228	968.527	6	0.546462
ENSDART00000144257.2	482	223.959	204.576	80.5761
ENSDART00000141484.2	1187	927.527	520.798	49.5295
ENSDART00000160276.2	6452	6192.53	150.196	2.13949
ENSDART00000139285.2	1275	1015.53	10	0.868618
ENSDART00000149911.2	1393	1133.53	0	0
ENSDART00000066834.5	1080	820.527	7	0.752533
ENSDART00000188808.1	5596	5336.53	0	0
ENSDART00000187511.1	1617	1357.53	0	0
ENSDART00000081894.7	1722	1462.53	17.5418	1.05801
ENSDART00000077800.6	2317	2057.53	412.389	17.68
ENSDART00000140851.2	668	408.975	0	0
ENSDART00000121828.4	749	489.768	6.83212	1.23051
ENSDART00000142347.2	875	615.629	7.50769	1.07574
ENSDART00000181891.1	3362	3102.53	0	0
ENSDART00000102949.4	3301	3041.53	2.75691	0.0799559
ENSDART00000183998.1	3946	3686.53	0	0
ENSDART00000180528.1	3570	3310.53	0	0
ENSDART00000135262.3	3499	3239.53	0	0
ENSDART00000170471.2	168	30.113	0	0
ENSDART00000167251.2	720	460.817	0	0
ENSDART00000167841.2	919	659.562	180	24.0734
ENSDART00000006927.6	1785	1525.53	236.935	13.7003
ENSDART00000126664.3	470	212.118	0	0
ENSDART00000160463.2	3637	3377.53	0	0
ENSDART00000161238.2	2840	2580.53	0	0
ENSDART00000172136.2	2865	2605.53	0	0
ENSDART00000190736.1	5087	4827.53	0	0
ENSDART00000149067.3	3732	3472.53	32.7794	0.832674
ENSDART00000180985.1	2824	2564.53	5.45553	0.187651
ENSDART00000149591.3	750	490.768	0	0
ENSDART00000149938.4	3181	2921.53	65.2097	1.9689
ENSDART00000162837.2	1313	1053.53	0	0
ENSDART00000170821.2	583	324.269	0	0
ENSDART00000131463.2	693	433.91	2	0.406585
ENSDART00000184111.1	1161	901.527	27.3229	2.67343
ENSDART00000149371.2	1529	1269.53	1755.36	121.968
ENSDART00000019733.8	1633	1373.53	10.9482	0.703111
ENSDART00000112778.4	1751	1491.53	0	0
ENSDART00000025562.8	2373	2113.53	115.658	4.82712
ENSDART00000184362.1	360	109.133	0	0
ENSDART00000168957.3	3559	3299.53	389.151	10.4037
ENSDART00000099157.5	1613	1353.53	0	0
ENSDART00000128788.3	1690	1430.53	206.461	12.731
ENSDART00000144769.2	1156	896.527	352.665	34.6992
ENSDART00000138731.2	795	535.688	0	0
ENSDART00000124963.4	1627	1367.53	271.822	17.5335
ENSDART00000141283.2	816	556.688	21.339	3.38129
ENSDART00000103626.5	2981	2721.53	96.8752	3.13993
ENSDART00000121439.3	1827	1567.53	0	0
ENSDART00000149429.2	2555	2295.53	337.802	12.9808
ENSDART00000168277.2	2906	2646.53	23.1657	0.772129
ENSDART00000156512.2	3196	2936.53	5.90753	0.177457
ENSDART00000083442.5	4257	3997.53	14.6538	0.323355
ENSDART00000148107.4	7693	7433.53	815.667	9.67918
ENSDART00000174685.2	4659	4399.53	13.6338	0.273357
ENSDART00000140935.2	772	512.716	0	0
ENSDART00000079283.6	2138	1878.53	1901.28	89.2787
ENSDART00000039510.6	2187	1927.53	0	0
ENSDART00000153401.2	2846	2586.53	145.838	4.97365
ENSDART00000159602.2	3227	2967.53	0.424215	0.0126099
ENSDART00000147667.2	844	584.629	20.066	3.02762
ENSDART00000111414.3	1442	1182.53	135.174	10.0833
ENSDART00000167022.2	1664	1404.53	0	0
ENSDART00000182248.1	2580	2320.53	0	0
ENSDART00000169144.2	3479	3219.53	0	0
ENSDART00000192977.1	2843	2583.53	0	0
ENSDART00000184208.1	3244	2984.53	0	0
ENSDART00000164445.2	1162	902.527	0	0
ENSDART00000166902.2	4609	4349.53	144.568	2.9319
ENSDART00000143276.3	4966	4706.53	138.804	2.60148
ENSDART00000051070.7	4986	4726.53	1181.85	22.0568
ENSDART00000074781.5	4915	4655.53	1.60109	0.0303366
ENSDART00000004842.8	1121	861.527	9.43897	0.966442
ENSDART00000152853.2	273	51.8794	0	0
ENSDART00000139202.2	273	51.8794	0.0168682	0.0286809
ENSDART00000015000.8	1425	1165.53	21.8037	1.65017
ENSDART00000162892.2	521	262.66	0	0
ENSDART00000166081.2	1461	1201.53	37.4381	2.74853
ENSDART00000161574.2	875	615.629	0	0
ENSDART00000022179.9	3405	3145.53	535.692	15.0225
ENSDART00000025356.7	2244	1984.53	7	0.311144
ENSDART00000146192.3	3929	3669.53	1116.66	26.8429
ENSDART00000147430.2	1896	1636.53	246.319	13.2768
ENSDART00000165180.3	1635	1375.53	342.115	21.9394
ENSDART00000128561.4	1295	1035.53	55.869	4.75915
ENSDART00000044115.6	1154	894.527	229.819	22.6628
ENSDART00000133072.2	859	599.629	0	0
ENSDART00000110137.5	2127	1867.53	157.666	7.44715
ENSDART00000161723.2	6231	5971.53	236.253	3.48989
ENSDART00000154105.3	6313	6053.53	0	0
ENSDART00000135845.4	5504	5244.53	52.6869	0.88617
ENSDART00000038535.7	1041	781.527	3.14872	0.355394
ENSDART00000169912.2	3677	3417.53	68.4591	1.76701
ENSDART00000171291.2	775	515.716	0	0
ENSDART00000157602.2	942	682.562	4.01515	0.518895
ENSDART00000166983.2	1113	853.527	9.98485	1.03192
ENSDART00000180481.1	7465	7205.53	0	0
ENSDART00000113332.4	7032	6772.53	4.86334	0.0633439
ENSDART00000173541.2	10562	10302.5	547.318	4.68615
ENSDART00000173660.2	267	49.657	0	0
ENSDART00000173580.2	10633	10373.5	1.4094e-05	1.19847e-07
ENSDART00000173770.2	575	316.318	0	0
ENSDART00000184585.1	7588	7328.53	0	0
ENSDART00000188749.1	7642	7382.53	0	0
ENSDART00000186956.1	6189	5929.53	0	0
ENSDART00000141231.3	1168	908.527	68.9493	6.69441
ENSDART00000099602.5	2320	2060.53	1333.59	57.0908
ENSDART00000004539.7	749	489.768	338.662	60.9952
ENSDART00000146136.2	919	659.562	0	0
ENSDART00000161638.2	2769	2509.53	15.8129	0.555829
ENSDART00000073936.6	1789	1529.53	115.696	6.67237
ENSDART00000156716.3	1502	1242.53	2.07824e-06	1.4754e-07
ENSDART00000155659.2	446	188.904	12.2214	5.7069
ENSDART00000144054.4	1353	1093.53	84.4065	6.80874
ENSDART00000147482.3	1432	1172.53	2.8405	0.213694
ENSDART00000132541.3	744	484.768	1.08121	0.196741
ENSDART00000101765.4	3398	3138.53	2	0.0562114
ENSDART00000144480.2	470	212.118	0	0
ENSDART00000136249.3	562	303.415	0	0
ENSDART00000139270.3	413	157.156	0	0
ENSDART00000173222.2	1762	1502.53	84	4.93148
ENSDART00000146909.2	452	194.664	6.04388	2.73874
ENSDART00000024858.7	781	521.716	796.849	134.729
ENSDART00000012759.7	1948	1688.53	1184.03	61.8549
ENSDART00000056655.5	1625	1365.53	36.8219	2.37862
ENSDART00000003621.9	578	319.302	0	0
ENSDART00000132356.2	609	350.128	0	0
ENSDART00000148013.2	528	269.563	153.289	50.1613
ENSDART00000080430.4	1173	913.527	234.627	22.6556
ENSDART00000165399.2	1274	1014.53	2	0.173895
ENSDART00000173375.2	753	493.768	0	0
ENSDART00000173056.2	8267	8007.53	207.587	2.28677
ENSDART00000138142.2	544	285.492	2.15463	0.665729
ENSDART00000176139.2	773	513.716	185.579	31.8659
ENSDART00000123925.3	708	448.864	0	0
ENSDART00000143933.3	1159	899.527	328.11	32.1755
ENSDART00000143339.3	792	532.688	0	0
ENSDART00000140977.3	583	324.269	102.112	27.7774
ENSDART00000149320.2	2734	2474.53	3903.94	139.165
